port_call_id,voyage_id,port,port_type,call_date,agency_fee,pilotage,towage,port_dues,mooring,canal_transit,currency,usd_fx_rate
PC1531-D,VYG1531,Antwerp,discharge,2024-10-08,8573.37,6752.15,10532.24,13350.56,1737.29,0.0,USD,1.0
PC1532-L,VYG1532,Ruwais,load,2024-10-16,16107.65,3454.12,10323.12,6806.17,2963.34,0.0,EUR,1.09
PC1532-D,VYG1532,Rotterdam,discharge,2024-10-29,12177.26,7308.62,4521.92,13326.24,1434.63,0.0,EUR,1.09
PC1533-L,VYG1533,Ruwais,load,2024-11-08,14823.82,3719.73,4735.83,15696.84,1190.6,0.0,SGD,0.74
PC1533-D,VYG1533,Rotterdam,discharge,2024-11-29,10245.31,7948.41,12096.88,17811.89,1978.3,0.0,AED,0.27
PC1534-L,VYG1534,Ruwais,load,2024-12-13,13280.48,7640.08,5369.86,15865.86,1292.46,0.0,SGD,0.74
PC1534-D,VYG1534,Antwerp,discharge,2024-12-30,17132.51,6823.86,8933.05,12270.94,1544.09,0.0,EUR,1.09
PC1535-L,VYG1535,Bonny,load,2022-01-06,6016.07,3865.44,4939.95,6793.29,832.51,0.0,USD,1.0
PC1535-D,VYG1535,Trieste,discharge,2022-01-22,7824.4,2809.91,3059.46,10057.3,1323.21,0.0,USD,1.0
PC1536-L,VYG1536,Ras Tanura,load,2022-02-05,6972.19,4666.32,4023.63,10051.29,1619.51,0.0,USD,1.0
PC1536-D,VYG1536,Rotterdam,discharge,2022-02-18,5430.7,1738.03,4398.37,2705.1,636.83,387626.26,AED,0.27
PC1537-L,VYG1537,Ras Tanura,load,2022-03-01,7325.47,3857.09,2981.73,8393.44,2020.82,0.0,EUR,1.09
PC1537-D,VYG1537,Antwerp,discharge,2022-03-21,8319.75,3782.24,3279.87,5467.01,2020.1,406339.93,AED,0.27
PC1538-L,VYG1538,Djeno,load,2022-03-27,7671.36,4060.43,7185.65,4447.57,1031.66,0.0,USD,1.0
PC1538-D,VYG1538,Ulsan,discharge,2022-04-21,7585.21,1651.73,5098.9,8993.42,1486.45,0.0,EUR,1.09
PC1539-L,VYG1539,Bonny,load,2022-05-06,5750.81,3855.93,2866.67,9671.34,683.94,0.0,SGD,0.74
PC1539-D,VYG1539,Augusta,discharge,2022-05-17,8733.33,3143.1,4350.4,6567.71,840.32,0.0,SGD,0.74
PC1540-L,VYG1540,Escravos,load,2022-05-29,6602.85,4251.62,6305.02,3909.01,1585.64,0.0,USD,1.0
PC1540-D,VYG1540,Qingdao,discharge,2022-06-25,8698.4,4157.27,4334.57,3003.73,1991.59,0.0,USD,1.0
PC1541-L,VYG1541,Djeno,load,2022-07-10,6278.4,2712.08,6087.45,4703.78,1839.73,0.0,USD,1.0
PC1541-D,VYG1541,Augusta,discharge,2022-08-08,4599.27,3908.24,7170.39,10466.68,1979.99,0.0,SGD,0.74
PC1542-L,VYG1542,Sullom Voe,load,2022-08-22,8771.5,2453.47,7174.9,9932.19,1366.64,0.0,USD,1.0
PC1542-D,VYG1542,Rotterdam,discharge,2022-09-08,6310.91,1919.19,5200.83,8141.8,1161.29,0.0,USD,1.0
PC1543-L,VYG1543,Bonny,load,2022-09-22,6331.66,3380.93,2245.87,10168.19,981.6,0.0,AED,0.27
PC1543-D,VYG1543,Antwerp,discharge,2022-10-11,4228.81,4274.21,6631.84,3375.54,764.78,303951.45,EUR,1.09
PC1544-L,VYG1544,Ras Tanura,load,2022-10-25,6551.49,2159.97,5963.06,3082.06,1390.79,0.0,SGD,0.74
PC1544-D,VYG1544,Antwerp,discharge,2022-11-19,6640.97,2912.98,2904.09,4359.72,627.07,345074.57,EUR,1.09
PC1545-L,VYG1545,Djeno,load,2022-11-29,4805.25,4655.37,3568.88,5042.83,725.19,0.0,USD,1.0
PC1545-D,VYG1545,Augusta,discharge,2022-12-24,8164.61,4486.05,6246.19,7449.35,1805.84,0.0,USD,1.0
PC1546-L,VYG1546,Basrah,load,2023-01-06,6322.21,4282.42,6292.22,2638.58,1293.28,0.0,EUR,1.09
PC1546-D,VYG1546,Antwerp,discharge,2023-01-18,5589.24,1846.63,6542.53,2687.6,1675.01,0.0,AED,0.27
PC1547-L,VYG1547,Escravos,load,2023-01-31,9388.01,3093.36,4049.01,7395.93,1792.4,0.0,SGD,0.74
PC1547-D,VYG1547,Fos-sur-Mer,discharge,2023-02-11,5461.32,2364.71,5287.68,10026.55,995.04,0.0,SGD,0.74
PC1548-L,VYG1548,Bonny,load,2023-02-28,6177.96,4704.0,3025.17,3231.12,1453.86,0.0,USD,1.0
PC1548-D,VYG1548,Qingdao,discharge,2023-03-17,4327.4,2143.36,5366.6,7818.66,1328.92,0.0,AED,0.27
PC1549-L,VYG1549,Escravos,load,2023-03-31,6214.68,3390.02,5477.78,8952.42,1773.58,0.0,EUR,1.09
PC1549-D,VYG1549,Antwerp,discharge,2023-04-27,7690.2,4391.83,6499.63,3674.31,2031.77,0.0,SGD,0.74
PC1550-L,VYG1550,Bonny,load,2023-05-06,8881.65,2585.92,2205.97,7381.31,1215.51,0.0,USD,1.0
PC1550-D,VYG1550,Augusta,discharge,2023-05-31,8135.22,3227.49,2501.57,4551.91,1914.97,0.0,EUR,1.09
PC1551-L,VYG1551,Sullom Voe,load,2023-06-17,4397.87,3895.51,3632.7,6189.54,1361.33,0.0,USD,1.0
PC1551-D,VYG1551,Augusta,discharge,2023-07-07,5512.93,3628.68,5740.57,3294.84,1113.94,0.0,SGD,0.74
PC1552-L,VYG1552,Basrah,load,2023-07-17,8107.98,3848.16,4959.17,8749.19,694.54,0.0,AED,0.27
PC1552-D,VYG1552,Qingdao,discharge,2023-08-13,4820.61,3646.09,5740.0,9039.4,810.13,0.0,USD,1.0
PC1553-L,VYG1553,Djeno,load,2023-08-24,6913.05,3656.62,3274.42,6695.81,1530.55,0.0,EUR,1.09
PC1553-D,VYG1553,Antwerp,discharge,2023-09-15,5325.86,2758.02,3235.78,9735.68,897.96,0.0,EUR,1.09
PC1554-L,VYG1554,Basrah,load,2023-09-28,4834.38,1685.74,2336.01,4133.74,1482.93,0.0,SGD,0.74
PC1554-D,VYG1554,Ulsan,discharge,2023-10-26,4292.66,2478.24,2405.38,5803.81,601.51,0.0,USD,1.0
PC1555-L,VYG1555,Escravos,load,2023-11-07,7389.59,3743.54,5939.52,4391.7,1892.89,0.0,AED,0.27
PC1555-D,VYG1555,Ulsan,discharge,2023-12-03,7824.01,1753.45,4414.03,8671.08,1014.66,0.0,USD,1.0
PC1556-L,VYG1556,Djeno,load,2023-12-19,6203.18,3558.25,2391.27,10239.61,799.81,0.0,USD,1.0
PC1556-D,VYG1556,Rotterdam,discharge,2024-01-07,4340.03,1591.77,4197.66,9588.5,1816.13,0.0,USD,1.0
PC1557-L,VYG1557,Mongstad,load,2024-01-22,8988.24,3256.41,4455.92,5663.66,598.11,0.0,EUR,1.09
PC1557-D,VYG1557,Augusta,discharge,2024-02-19,8974.99,3137.95,4489.1,6681.94,1775.79,0.0,USD,1.0
PC1558-L,VYG1558,Basrah,load,2024-03-03,5378.47,3811.19,5831.54,9315.23,538.68,0.0,EUR,1.09
PC1558-D,VYG1558,Trieste,discharge,2024-03-30,5094.58,3058.8,6565.34,10225.3,1461.92,0.0,EUR,1.09
PC1559-L,VYG1559,Sullom Voe,load,2024-04-12,5313.7,2156.44,5457.08,4279.29,1396.11,0.0,AED,0.27
PC1559-D,VYG1559,Antwerp,discharge,2024-04-24,8582.76,2802.93,4086.98,2909.61,925.18,0.0,USD,1.0
PC1560-L,VYG1560,Basrah,load,2024-05-03,7865.51,2710.23,2931.07,3457.92,674.71,0.0,EUR,1.09
PC1560-D,VYG1560,Trieste,discharge,2024-05-20,7660.45,3504.76,4822.24,6565.07,766.19,0.0,EUR,1.09
PC1561-L,VYG1561,Djeno,load,2024-06-02,6828.17,1763.8,6960.76,3081.97,1192.06,0.0,USD,1.0
PC1561-D,VYG1561,Qingdao,discharge,2024-06-15,4203.0,4051.37,2972.39,9908.71,594.26,0.0,AED,0.27
PC1562-L,VYG1562,Bonny,load,2024-06-27,8509.13,3643.41,3411.11,4219.05,1088.34,0.0,USD,1.0
PC1562-D,VYG1562,Trieste,discharge,2024-07-17,8549.12,4290.16,3020.25,5408.4,899.05,0.0,EUR,1.09
PC1563-L,VYG1563,Mongstad,load,2024-07-26,4843.87,3611.32,3915.82,4399.9,1888.95,0.0,AED,0.27
PC1563-D,VYG1563,Antwerp,discharge,2024-08-24,8128.67,4012.35,2305.78,9831.65,1430.21,0.0,USD,1.0
PC1564-L,VYG1564,Escravos,load,2024-09-02,6844.96,1608.34,6812.73,6908.14,1824.62,0.0,SGD,0.74
PC1564-D,VYG1564,Fos-sur-Mer,discharge,2024-09-28,7641.43,4084.58,5737.89,9877.59,880.14,0.0,USD,1.0
PC1565-L,VYG1565,Basrah,load,2024-10-11,5261.03,3819.51,4732.32,7343.39,1640.95,0.0,USD,1.0
PC1565-D,VYG1565,Fos-sur-Mer,discharge,2024-10-25,7074.0,4056.23,3774.05,9389.55,694.59,0.0,USD,1.0
PC1566-L,VYG1566,Bonny,load,2024-11-07,7528.52,4378.92,3426.64,5198.82,1006.07,0.0,EUR,1.09
PC1566-D,VYG1566,Fos-sur-Mer,discharge,2024-11-29,7162.38,2875.55,2666.79,9643.89,847.37,0.0,EUR,1.09
PC1567-L,VYG1567,Mongstad,load,2024-12-08,7003.92,3448.64,2313.95,3378.73,2055.41,0.0,EUR,1.09
PC1567-D,VYG1567,Rotterdam,discharge,2024-12-30,7688.69,1680.73,6269.55,6629.77,643.44,0.0,USD,1.0
PC1568-L,VYG1568,Bonny,load,2022-01-08,5725.57,2318.5,2339.02,7024.01,724.67,0.0,USD,1.0
PC1568-D,VYG1568,Antwerp,discharge,2022-01-22,4148.06,2940.5,4276.99,7171.58,652.7,328374.63,SGD,0.74
PC1569-L,VYG1569,Primorsk,load,2022-02-05,6133.94,2489.47,2740.23,2138.97,1336.65,0.0,USD,1.0
PC1569-D,VYG1569,Rotterdam,discharge,2022-02-28,4025.48,2625.64,3668.96,1959.14,1540.11,0.0,AED,0.27
PC1570-L,VYG1570,Sullom Voe,load,2022-03-11,6242.07,2288.61,4177.32,4697.58,1250.39,0.0,SGD,0.74
PC1570-D,VYG1570,Corpus Christi,discharge,2022-03-30,3612.74,2195.53,2844.08,4599.33,909.21,0.0,USD,1.0
PC1571-L,VYG1571,Bonny,load,2022-04-11,3646.63,3425.45,1606.57,1991.76,819.86,0.0,USD,1.0
PC1571-D,VYG1571,Corpus Christi,discharge,2022-04-21,5492.12,1576.8,3608.35,6125.41,495.78,0.0,USD,1.0
PC1572-L,VYG1572,Bonny,load,2022-05-04,6899.77,1941.15,4030.67,2575.51,1209.67,0.0,EUR,1.09
PC1572-D,VYG1572,Fos-sur-Mer,discharge,2022-05-17,6343.1,1404.26,2033.34,3563.41,400.51,0.0,SGD,0.74
PC1573-L,VYG1573,Bonny,load,2022-05-28,6906.07,2548.25,3896.01,7495.31,1351.82,0.0,EUR,1.09
PC1573-D,VYG1573,,discharge,2022-06-25,6241.74,1947.65,2841.47,3625.41,788.83,0.0,SGD,0.74
PC1574-L,VYG1574,Primorsk,load,2022-07-05,4522.1,1484.81,2923.0,4524.47,745.51,0.0,USD,1.0
PC1574-D,VYG1574,Trieste,discharge,2022-07-22,3732.67,2026.31,3406.18,6113.56,1211.7,0.0,AED,0.27
PC1575-L,VYG1575,Novorossiysk,load,2022-07-29,3877.09,1245.04,2721.36,2844.72,845.78,0.0,USD,1.0
PC1575-D,VYG1575,Fos-sur-Mer,discharge,2022-08-17,6880.14,1580.09,2779.65,6139.0,977.32,0.0,USD,1.0
PC1576-L,VYG1576,Novorossiysk,load,2022-09-02,3263.19,1535.12,5162.96,2531.69,1123.37,0.0,EUR,1.09
PC1576-D,VYG1576,Rotterdam,discharge,2022-09-29,6156.99,1775.82,4350.3,2918.73,716.98,0.0,EUR,1.09
PC1577-L,VYG1577,Sullom Voe,load,2022-10-08,4299.05,3471.73,2376.35,2682.74,1460.47,0.0,SGD,0.74
PC1577-D,VYG1577,Fos-sur-Mer,discharge,2022-10-26,3719.47,3199.93,4061.77,5279.13,1258.22,0.0,EUR,1.09
PC1578-L,VYG1578,Mongstad,load,2022-11-10,5900.53,1416.42,5411.27,7396.29,1426.71,0.0,EUR,1.09
PC1578-D,VYG1578,Fos-sur-Mer,discharge,2022-11-30,5499.52,2372.88,3620.28,2019.97,966.05,0.0,USD,1.0
PC1579-L,VYG1579,Mongstad,load,2022-12-07,5505.24,2688.2,2830.94,4666.77,1124.79,0.0,AED,0.27
PC1579-D,VYG1579,Augusta,discharge,2022-12-29,4749.45,3392.15,4274.38,1940.72,413.67,0.0,USD,1.0
PC1580-L,VYG1580,Novorossiysk,load,2023-01-09,5762.49,2117.34,4792.62,2936.82,402.71,0.0,USD,1.0
PC1580-D,VYG1580,Augusta,discharge,2023-02-06,4593.92,2867.67,5304.01,7058.53,948.19,0.0,USD,1.0
PC1581-L,VYG1581,Mongstad,load,2023-02-13,6236.23,1323.17,3759.45,7294.26,846.47,0.0,AED,0.27
PC1581-D,VYG1581,Antwerp,discharge,2023-03-04,6805.72,1671.99,1955.12,4976.95,1439.07,0.0,SGD,0.74
PC1582-L,VYG1582,Sullom Voe,load,2023-03-21,4296.95,3016.37,2200.9,6257.64,1032.82,0.0,EUR,1.09
PC1582-D,VYG1582,Trieste,discharge,2023-04-07,3770.07,2825.96,4306.52,4922.86,648.21,0.0,AED,0.27
PC1583-L,VYG1583,Sullom Voe,load,2023-04-23,3604.87,3380.83,4082.48,6626.93,1195.15,0.0,EUR,1.09
PC1583-D,VYG1583,Rotterdam,discharge,2023-05-14,6300.63,1536.98,3468.21,5802.66,506.6,0.0,EUR,1.09
PC1584-L,VYG1584,Sullom Voe,load,2023-05-22,3673.17,2630.84,4905.66,5763.75,428.66,0.0,SGD,0.74
PC1584-D,VYG1584,Corpus Christi,discharge,2023-06-14,6845.67,1483.66,2445.91,7588.14,1281.06,0.0,USD,1.0
PC1585-L,VYG1585,Bonny,load,2023-06-30,6714.76,3031.36,4066.71,3583.74,765.85,0.0,SGD,0.74
PC1585-D,VYG1585,Augusta,discharge,2023-07-22,6756.11,3156.65,2936.7,4098.28,731.99,0.0,USD,1.0
PC1586-L,VYG1586,Bonny,load,2023-08-02,4354.37,3156.75,1587.29,4462.44,1480.36,0.0,USD,1.0
PC1586-D,VYG1586,Augusta,discharge,2023-08-16,5191.53,2205.03,2754.5,2362.03,647.07,0.0,EUR,1.09
PC1587-L,VYG1587,Bonny,load,2023-09-01,3443.11,1453.94,2178.93,3685.1,399.45,0.0,USD,1.0
PC1587-D,VYG1587,Trieste,discharge,2023-09-22,6767.22,1447.26,3028.18,7034.59,510.29,0.0,USD,1.0
PC1588-L,VYG1588,Bonny,load,2023-10-07,4963.27,3119.9,3700.26,3153.33,1239.86,0.0,USD,1.0
PC1588-D,VYG1588,Corpus Christi,discharge,2023-11-04,5727.85,2000.27,1725.67,1978.95,1344.12,0.0,AED,0.27
PC1589-L,VYG1589,Sullom Voe,load,2023-11-15,4336.69,1479.63,3551.73,7274.17,396.5,0.0,EUR,1.09
PC1589-D,VYG1589,Trieste,discharge,2023-12-03,3310.42,2127.54,4160.4,4694.72,1427.82,0.0,USD,1.0
PC1590-L,VYG1590,Sullom Voe,load,2023-12-18,3263.79,1949.13,2905.21,3906.07,952.38,0.0,AED,0.27
PC1590-D,VYG1590,Rotterdam,discharge,2024-01-01,6150.23,1897.49,4425.34,2782.83,1037.11,0.0,EUR,1.09
PC1591-L,VYG1591,Bonny,load,2024-01-12,4543.67,2410.97,1963.3,7463.42,1437.88,0.0,SGD,0.74
PC1591-D,VYG1591,Trieste,discharge,2024-02-07,6288.73,3231.26,2113.86,4854.92,755.44,0.0,AED,0.27
PC1592-L,VYG1592,Primorsk,load,2024-02-16,6524.56,1599.5,2397.12,5916.28,489.79,0.0,EUR,1.09
PC1592-D,VYG1592,Augusta,discharge,2024-03-08,5925.15,1782.06,4102.28,6996.95,1093.82,0.0,USD,1.0
PC1593-L,VYG1593,Novorossiysk,load,2024-03-22,3915.71,1274.06,1719.17,2448.44,1059.26,0.0,USD,1.0
PC1593-D,VYG1593,Trieste,discharge,2024-04-10,4439.78,1724.01,2394.65,7435.11,524.49,0.0,USD,1.0
PC1594-L,VYG1594,Primorsk,load,2024-04-21,4271.95,2253.83,1548.4,7274.86,501.62,0.0,EUR,1.09
PC1594-D,VYG1594,Corpus Christi,discharge,2024-05-07,5732.22,2618.97,4675.05,5711.38,1279.16,0.0,USD,1.0
PC1595-L,VYG1595,Sullom Voe,load,2024-05-23,4722.16,2293.79,4259.76,5230.21,980.05,0.0,SGD,0.74
PC1595-D,VYG1595,Augusta,discharge,2024-06-16,3888.16,1758.81,2932.86,1987.18,870.81,0.0,EUR,1.09
PC1596-L,VYG1596,Novorossiysk,load,2024-06-28,3104.04,2470.84,4268.91,5193.8,1191.15,0.0,USD,1.0
PC1596-D,VYG1596,Rotterdam,discharge,2024-07-09,3093.38,1297.91,4247.39,6590.15,1219.2,0.0,EUR,1.09
PC1597-L,VYG1597,Sullom Voe,load,2024-07-20,5656.98,2801.13,4406.41,6134.72,1242.76,0.0,SGD,0.74
PC1597-D,VYG1597,Augusta,discharge,2024-08-12,3379.54,1306.79,2943.0,4993.39,1271.3,0.0,SGD,0.74
PC1598-L,VYG1598,Bonny,load,2024-08-26,4387.54,1798.27,4568.27,3379.49,1338.84,0.0,AED,0.27
PC1598-D,VYG1598,Rotterdam,discharge,2024-09-06,4483.3,2090.5,2704.77,1952.8,659.86,310112.7,EUR,1.09
PC1599-L,VYG1599,Bonny,load,2024-09-15,4398.93,1887.61,4584.15,2208.07,837.85,0.0,USD,1.0
PC1599-D,VYG1599,,discharge,2024-10-11,3238.39,3319.1,4602.14,7629.87,1442.45,0.0,EUR,1.09
PC1600-L,VYG1600,Primorsk,load,2024-10-29,4314.48,2764.47,2732.01,7084.96,863.14,0.0,USD,1.0
PC1600-D,VYG1600,Trieste,discharge,2024-11-21,4546.77,3280.64,4782.06,7538.53,463.79,0.0,EUR,1.09
PC1601-L,VYG1601,Sullom Voe,load,2024-12-04,4034.24,1857.99,3187.49,4677.49,724.77,0.0,SGD,0.74
PC1601-D,VYG1601,Antwerp,discharge,2024-12-23,6149.74,1677.93,4239.87,6873.59,1086.96,0.0,EUR,1.09
PC1602-L,VYG1602,Sullom Voe,load,2025-01-03,4462.75,1595.91,2066.14,6249.55,930.86,0.0,USD,1.0
PC1602-D,VYG1602,Fos-sur-Mer,discharge,2025-01-29,3272.44,3442.51,4142.37,6829.59,894.97,0.0,EUR,1.09
PC1603-L,VYG1603,Bonny,load,2022-01-03,17378.84,4155.18,5792.85,18171.47,3638.4,0.0,AED,0.27
PC1603-D,VYG1603,Houston,discharge,2022-01-30,12860.29,3717.17,6981.64,16149.16,3502.6,0.0,EUR,1.09
PC1604-L,VYG1604,Basrah,load,2022-02-12,11361.78,3333.73,10550.69,15931.53,2249.32,0.0,SGD,0.74
PC1604-D,VYG1604,Ulsan,discharge,2022-03-02,13692.67,8834.99,6385.49,13458.72,2804.55,0.0,SGD,0.74
PC1605-L,VYG1605,Bonny,load,2022-03-13,13356.16,8132.63,9949.57,12492.17,1355.35,0.0,AED,0.27
PC1605-D,VYG1605,Qingdao,discharge,2022-03-31,14881.77,3754.72,4223.04,12204.69,2690.16,0.0,USD,1.0
PC1606-L,VYG1606,Ruwais,load,2022-04-11,17810.64,7201.22,12361.04,10093.86,2501.48,0.0,EUR,1.09
PC1606-D,VYG1606,Antwerp,discharge,2022-04-24,17565.26,5449.29,11952.18,12760.94,1655.17,0.0,USD,1.0
PC1607-L,VYG1607,Bonny,load,2022-05-05,13666.14,4265.29,3989.97,8453.06,1563.64,0.0,SGD,0.74
PC1607-D,VYG1607,Ningbo,discharge,2022-05-26,11592.12,8248.27,7799.75,17501.04,2640.17,0.0,USD,1.0
PC1608-L,VYG1608,Ras Tanura,load,2022-06-07,7995.39,4091.1,13179.65,13921.98,3750.75,0.0,EUR,1.09
PC1608-D,VYG1608,Qingdao,discharge,2022-06-18,10990.19,7226.38,11603.05,19439.14,1043.98,0.0,EUR,1.09
PC1609-L,VYG1609,Ruwais,load,2022-06-29,17347.15,5296.05,12256.12,13038.99,2667.01,0.0,SGD,0.74
PC1609-D,VYG1609,Antwerp,discharge,2022-07-25,11477.84,7891.13,6573.73,12259.78,2653.72,0.0,SGD,0.74
PC1610-L,VYG1610,Ruwais,load,2022-08-06,15270.96,5771.51,10694.8,12156.62,2948.18,0.0,USD,1.0
PC1610-D,VYG1610,Antwerp,discharge,2022-08-19,14594.02,7184.08,12110.67,12979.73,1564.04,0.0,USD,1.0
PC1611-L,VYG1611,Basrah,load,2022-09-01,14648.44,3428.08,6127.65,16713.54,2282.16,0.0,EUR,1.09
PC1611-D,VYG1611,Houston,discharge,2022-09-15,12850.64,8835.14,6288.21,5240.36,1320.78,0.0,EUR,1.09
PC1612-L,VYG1612,Ras Tanura,load,2022-09-26,10340.57,7281.96,11640.64,13347.51,1747.49,0.0,AED,0.27
PC1612-D,VYG1612,Singapore,discharge,2022-10-14,13085.24,3058.85,10709.83,14072.32,1054.74,0.0,EUR,1.09
PC1613-L,VYG1613,Escravos,load,2022-10-28,16008.42,7504.75,7011.42,14385.34,2776.43,0.0,SGD,0.74
PC1613-D,VYG1613,Ulsan,discharge,2022-11-17,9337.48,4117.96,10723.74,18813.24,2701.56,0.0,USD,1.0
PC1614-L,VYG1614,Ras Tanura,load,2022-11-26,13541.35,6811.29,8321.73,5754.45,2167.62,0.0,EUR,1.09
PC1614-D,VYG1614,Rotterdam,discharge,2022-12-06,15888.97,8478.9,5473.03,12463.47,2726.64,433042.88,USD,1.0
PC1615-L,VYG1615,Basrah,load,2022-12-16,9998.26,4163.76,11702.13,14927.0,2912.15,0.0,USD,1.0
PC1615-D,VYG1615,Rotterdam,discharge,2023-01-11,12937.02,3107.04,5246.47,12646.03,1909.73,325387.87,EUR,1.09
PC1616-L,VYG1616,Ruwais,load,2023-01-24,17480.13,5770.62,4787.29,5214.96,3144.02,0.0,AED,0.27
PC1616-D,VYG1616,Ulsan,discharge,2023-02-06,9617.92,4085.61,8155.69,8871.3,2821.23,0.0,USD,1.0
PC1617-L,VYG1617,Ras Tanura,load,2023-02-19,12728.36,3632.02,11728.93,11274.0,2804.18,0.0,AED,0.27
PC1617-D,VYG1617,Singapore,discharge,2023-03-11,7959.03,6690.82,6760.21,12291.41,1874.23,0.0,USD,1.0
PC1618-L,VYG1618,Basrah,load,2023-03-21,17782.98,4341.2,12997.31,18581.8,2240.37,0.0,USD,1.0
PC1618-D,VYG1618,Houston,discharge,2023-04-01,10929.63,5233.35,13754.46,14139.12,2608.0,0.0,AED,0.27
PC1619-L,VYG1619,Ruwais,load,2023-04-15,8275.59,8006.19,4789.67,5647.54,1806.33,0.0,AED,0.27
PC1619-D,VYG1619,Ulsan,discharge,2023-05-08,12630.31,8288.02,11781.78,7884.84,2095.08,0.0,EUR,1.09
PC1620-L,VYG1620,Kharg Island,load,2023-05-21,15644.38,6100.93,5687.47,10831.42,2849.03,0.0,USD,1.0
PC1620-D,VYG1620,Ningbo,discharge,2023-06-14,17554.93,6901.16,4120.33,15419.37,1735.07,0.0,USD,1.0
PC1621-L,VYG1621,Kharg Island,load,2023-06-29,16455.37,5250.31,5936.19,11899.02,1747.94,0.0,EUR,1.09
PC1621-D,VYG1621,Antwerp,discharge,2023-07-20,10254.63,6375.18,11556.73,17349.07,2171.08,0.0,SGD,0.74
PC1622-L,VYG1622,Ruwais,load,2023-08-05,8581.36,5844.81,8254.44,7875.14,3651.55,0.0,SGD,0.74
PC1622-D,VYG1622,Antwerp,discharge,2023-08-21,17564.07,3277.38,11837.89,14538.89,1766.47,0.0,EUR,1.09
PC1623-L,VYG1623,Basrah,load,2023-09-02,14208.05,3734.14,4647.12,19703.31,2880.02,0.0,USD,1.0
PC1623-D,VYG1623,Ulsan,discharge,2023-09-14,10426.9,5643.2,13365.87,11465.07,3664.32,0.0,USD,1.0
PC1624-L,VYG1624,Basrah,load,2023-09-28,16521.21,5014.29,10850.49,14758.4,3280.5,0.0,USD,1.0
PC1624-D,VYG1624,,discharge,2023-10-26,11542.7,3280.28,5653.29,14105.82,3292.05,0.0,SGD,0.74
PC1625-L,VYG1625,Bonny,load,2023-11-07,15404.88,6437.07,4799.11,5206.74,3312.96,0.0,USD,1.0
PC1625-D,VYG1625,,discharge,2023-11-17,13358.83,7619.31,5571.61,11000.23,3719.93,0.0,USD,1.0
PC1626-L,VYG1626,Kharg Island,load,2023-11-29,9618.82,3335.47,10429.33,13778.86,3817.53,0.0,AED,0.27
PC1626-D,VYG1626,Singapore,discharge,2023-12-14,16894.04,7421.62,4149.66,12083.75,3651.42,0.0,EUR,1.09
PC1627-L,VYG1627,Bonny,load,2023-12-29,12213.15,8685.15,10419.63,6575.44,2502.54,0.0,USD,1.0
PC1627-D,VYG1627,Ulsan,discharge,2024-01-09,14806.61,3358.29,7372.03,15598.65,1456.5,0.0,AED,0.27
PC1628-L,VYG1628,Ruwais,load,2024-01-20,11368.56,7068.07,11637.85,12649.9,3831.87,0.0,EUR,1.09
PC1628-D,VYG1628,Houston,discharge,2024-02-03,17080.78,5782.22,5546.72,16428.03,1712.12,0.0,USD,1.0
PC1629-L,VYG1629,Bonny,load,2024-02-12,16263.93,6457.64,7861.52,13212.29,2572.44,0.0,USD,1.0
PC1629-D,VYG1629,Qingdao,discharge,2024-03-02,17074.86,4243.32,13148.77,5415.41,3274.53,0.0,EUR,1.09
PC1630-L,VYG1630,Kharg Island,load,2024-03-15,17024.71,5310.67,4683.37,16899.31,3493.31,0.0,EUR,1.09
PC1630-D,VYG1630,Ulsan,discharge,2024-04-13,11248.95,6050.44,11973.74,7801.84,2858.06,0.0,SGD,0.74
PC1631-L,VYG1631,Bonny,load,2024-04-22,12183.24,4006.03,12191.26,9771.51,3765.25,0.0,AED,0.27
PC1631-D,VYG1631,Houston,discharge,2024-05-17,13552.45,6026.19,8150.73,10899.96,3419.36,0.0,USD,1.0
PC1632-L,VYG1632,Basrah,load,2024-05-28,14627.26,7565.72,8128.73,8832.34,1247.99,0.0,AED,0.27
PC1632-D,VYG1632,Houston,discharge,2024-06-14,15608.89,5436.74,9001.31,11919.75,2270.48,0.0,USD,1.0
PC1633-L,VYG1633,Bonny,load,2024-06-26,14690.61,6585.88,13583.33,7012.72,2693.35,0.0,EUR,1.09
PC1633-D,VYG1633,Antwerp,discharge,2024-07-13,15918.39,6630.89,8200.95,16863.2,2341.36,290750.83,AED,0.27
PC1634-L,VYG1634,Ras Tanura,load,2024-07-25,10175.08,5776.65,4661.23,18283.24,3160.95,0.0,SGD,0.74
PC1634-D,VYG1634,Qingdao,discharge,2024-08-14,15447.13,8164.49,11796.57,11363.01,1342.35,0.0,USD,1.0
PC1635-L,VYG1635,Ruwais,load,2024-08-27,11616.31,8518.46,13356.0,16352.88,1597.16,0.0,EUR,1.09
PC1635-D,VYG1635,Houston,discharge,2024-09-20,9845.05,8195.84,5364.97,13624.44,2113.41,0.0,AED,0.27
PC1636-L,VYG1636,Ruwais,load,2024-09-30,10909.91,6993.65,13459.73,16497.86,2433.9,0.0,AED,0.27
PC1636-D,VYG1636,Qingdao,discharge,2024-10-20,12283.04,8361.53,9683.26,12325.09,3018.02,0.0,USD,1.0
PC1637-L,VYG1637,Kharg Island,load,2024-11-03,10267.82,3348.59,12425.6,13967.84,1479.68,0.0,SGD,0.74
PC1637-D,VYG1637,Singapore,discharge,2024-11-24,10870.67,8850.21,10240.79,14396.27,1204.33,0.0,USD,1.0
